,1,2,3,4,5,6,7,8,9,10,11,12,13
2972,1080300685,2019/03/21 22:18:59,結案,PC,原宏營造有限公司,李坤展,路面車轍,白河區,鋪面,路面車轍,172線與南93線路口,172線與南93線路口,經度:120.463713554532 緯度:23.3523453390002X_97坐標:195167.23 Y_97坐標:2583401.95
2973,1080300684,2019/03/21 22:15:23,結案,PC,原宏營造有限公司,李坤展,路面車轍,鹽水區,鋪面,路面車轍,172線15K+300,172線15K+300,經度:120.270789891919 緯度:23.3112025838244X_97坐標:175418.09 Y_97坐標:2578932
2974,1080300683,2019/03/21 18:04:04,結案,PC,第一工務大隊,王雅欣,水溝,北區,排水設施,水溝,,北區民德路與臨安路二段交叉口(機車待轉區)旁溝面破損等6件搶修,經度:120.203293254427 緯度:23.0051451870179X_97坐標:168329.04 Y_97坐標:2545074.79
2975,1080300682,2019/03/21 17:08:21,結案,PC,騏明實業有限公司,李文義,路燈維修,安南區,照明異常,路燈維修,,安中路三段389號後面巷子123397附近  1999   2/17修復,經度:120.174376513751 緯度:23.0493979156272X_97坐標:165392.25 Y_97坐標:2549991.8
2976,1080300681,2019/03/21 17:06:02,結案,PC,騏明實業有限公司,李文義,路燈維修,安南區,照明異常,路燈維修,,安中路一段393巷內 1999  2/16修復,經度:120.203055741132 緯度:23.0383253710012X_97坐標:168324.68 Y_97坐標:2548749.32
2977,1080300680,2019/03/21 17:03:10,結案,PC,騏明實業有限公司,李文義,路燈維修,安南區,照明異常,路燈維修,,長和路四段231巷20號前 1999,經度:120.206694386922 緯度:23.0647813692638X_97坐標:168713.49 Y_97坐標:2551677.06
2978,1080300679,2019/03/21 17:00:23,結案,PC,騏明實業有限公司,李文義,路燈維修,安平區,照明異常,路燈維修,,華平路158號--168號 1999,經度:120.174728551437 緯度:22.9883059753511X_97坐標:165390.22 Y_97坐標:2543226.2
2979,1080300678,2019/03/21 16:56:33,結案,PC,騏明實業有限公司,李文義,路燈維修,北區,照明異常,路燈維修,,國華街四段五巷口  1999 2/10修復,經度:120.200151353759 緯度:23.0005485504783X_97坐標:168004.17 Y_97坐標:2544567.51
2980,1080300677,2019/03/21 16:53:37,結案,PC,騏明實業有限公司,李文義,路燈維修,東區,照明異常,路燈維修,,華平路168號 1999 2/8修復,經度:120.174802246618 緯度:22.9887621080468X_97坐標:165398.06 Y_97坐標:2543276.67
2981,1080300676,2019/03/21 16:50:16,結案,PC,騏明實業有限公司,李文義,路燈維修,安南區,照明異常,路燈維修,,工明南三路26號前   1999  2/6修復,經度:120.209732439753 緯度:23.0586989467996X_97坐標:169021.16 Y_97坐標:2551001.8
2982,1080300675,2019/03/21 16:47:56,結案,PC,騏明實業有限公司,李文義,路燈維修,安平區,照明異常,路燈維修,,建平八街146號前    1999,經度:120.177065022124 緯度:22.9910507252091X_97坐標:165631.48 Y_97坐標:2543528.81
2983,1080300674,2019/03/21 16:45:30,結案,PC,騏明實業有限公司,李文義,路燈維修,安南區,照明異常,路燈維修,,安和路四段538巷口  1999,經度:120.219111749467 緯度:23.0614207209481X_97坐標:169983.91 Y_97坐標:2551298.05
2984,1080300673,2019/03/21 16:33:46,結案,PC,騏明實業有限公司,李文義,路燈維修,東區,照明異常,路燈維修,,同安路347巷2號  1999,經度:120.192422238628 緯度:23.0432369823649X_97坐標:167237.85 Y_97坐標:2549299.21
2985,1080300672,2019/03/21 16:30:03,結案,PC,騏明實業有限公司,李文義,路燈維修,北區,照明異常,路燈維修,,開元路333巷口           1999,經度:120.221788231137 緯度:23.0084028542708X_97坐標:170226.97 Y_97坐標:2545425.36
2986,1080300671,2019/03/21 16:26:29,結案,PC,騏明實業有限公司,李文義,路燈維修,安平區,照明異常,路燈維修,,育平八街118號(LED燈號 160494)  1999 2/4修復,經度:120.164996579384 緯度:22.9944374290242X_97坐標:164396.28 Y_97坐標:2543910.85
2987,1080300670,2019/03/21 16:23:30,結案,PC,騏明實業有限公司,李文義,路燈維修,安南區,照明異常,路燈維修,,長溪路一段488號前(490巷口)  1999,經度:120.204370045504 緯度:23.0415430847798X_97坐標:168461.32 Y_97坐標:2549104.92
2988,1080300669,2019/03/21 16:20:11,結案,PC,騏明實業有限公司,李文義,路燈維修,北區,照明異常,路燈維修,,中華北路一段362巷3弄5號--7號間  1999,經度:120.187224614928 緯度:23.013716163034X_97坐標:166687.02 Y_97坐標:2546032.99
2989,1080300668,2019/03/21 16:16:21,結案,PC,騏明實業有限公司,李文義,路燈維修,北區,照明異常,路燈維修,,中華北路一段105巷路口  1999,經度:120.185469228941 緯度:23.0089117140107X_97坐標:166504.12 Y_97坐標:2545501.94
2990,1080300667,2019/03/21 16:14:19,結案,PC,騏明實業有限公司,李文義,路燈維修,安南區,照明異常,路燈維修,,海佃路二段150巷114號邊   1999  2/2修復,經度:120.19193054427 緯度:23.0351590644872X_97坐標:167182.52 Y_97坐標:2548404.93
2991,1080300666,2019/03/21 16:08:06,結案,PC,騏明實業有限公司,李文義,路燈維修,北區,照明異常,路燈維修,,永華	勝利路242號  1999,經度:120.218944067941 緯度:23.0051020590993X_97坐標:169933.46 Y_97坐標:2545061.38
2992,1080300664,2019/03/21 16:02:44,結案,PC,騏明實業有限公司,李文義,路燈維修,安南區,照明異常,路燈維修,,總安街一段226巷16號  1999,經度:120.214021337596 緯度:23.0522730334201X_97坐標:169456.84 Y_97坐標:2550287.82
2993,1080300663,2019/03/21 15:54:36,結案,PC,騏明實業有限公司,李文義,路燈維修,安南區,照明異常,路燈維修,,公學路二段123巷46弄51號,經度:120.19815991007 緯度:23.0694076444301X_97坐標:167841.77 Y_97坐標:2552194.15
2994,1080300662,2019/03/21 15:28:55,結案,PC,騏明實業有限公司,李文義,路燈維修,安平區,照明異常,路燈維修,,安北路與世平路(安平喜宴會館),經度:120.148243336779 緯度:22.9977378441531X_97坐標:162680.79 Y_97坐標:2544286.22
2995,1080300661,2019/03/21 15:25:25,結案,PC,騏明實業有限公司,李文義,路燈維修,安平區,照明異常,路燈維修,,湖內一街(水景橋),經度:120.158042286931 緯度:22.9996003084281X_97坐標:163686.58 Y_97坐標:2544486.67
2996,1080300660,2019/03/21 15:23:24,結案,PC,騏明實業有限公司,李文義,路燈維修,安平區,照明異常,路燈維修,,湖內一街(小砲台),經度:120.158747079526 緯度:22.99968604633X_97坐標:163758.89 Y_97坐標:2544495.75
2997,1080300659,2019/03/21 15:13:34,結案,PC,騏明實業有限公司,李文義,路燈維修,北區,照明異常,路燈維修,,海安路三段,經度:120.198791194661 緯度:23.0004855986713X_97坐標:167864.69 Y_97坐標:2544561.3
2998,1080300658,2019/03/21 15:09:59,結案,PC,騏明實業有限公司,李文義,路燈維修,北區,照明異常,路燈維修,,海安路三段,經度:120.199905737394 緯度:23.0041067116814X_97坐標:167981.14 Y_97坐標:2544961.68
2999,1080300655,2019/03/21 10:39:21,結案,PC,第一工務大隊,黃富美,水溝,安平區,排水設施,水溝,,安平區,經度:120.152377145427 緯度:22.9995255740565X_97坐標:163105.74 Y_97坐標:2544481.74
3000,1080300654,2019/03/21 10:34:06,結案,PC,第一工務大隊,黃富美,蓋版損壞,安平區,排水設施,蓋版損壞,,安平區,經度:120.170848585013 緯度:22.9887809291423X_97坐標:164992.71 Y_97坐標:2543281.04
3001,1080300653,2019/03/21 10:12:37,結案,PC,第一工務大隊,黃富美,水溝,安平區,排水設施,水溝,,安平區,經度:120.150540268571 緯度:22.9987422196545X_97坐標:162916.92 Y_97坐標:2544396.08
3002,1080300652,2019/03/21 10:09:59,結案,PC,第一工務大隊,黃富美,蓋版損壞,安平區,排水設施,蓋版損壞,,安平區,經度:120.18535766309 緯度:22.9966043843081X_97坐標:166485.11 Y_97坐標:2544139.08
3003,1080300650,2019/03/21 09:49:41,結案,PC,第一工務大隊,黃富美,蓋版損壞,安平區,排水設施,蓋版損壞,,安平區,經度:120.180453902118 緯度:22.9990180270713X_97坐標:165983.86 Y_97坐標:2544409.17
3004,1080300649,2019/03/21 09:45:36,結案,PC,第一工務大隊,黃富美,蓋版損壞,安平區,排水設施,蓋版損壞,,安平區,經度:120.184153180663 緯度:22.9960135765665X_97坐標:166361.26 Y_97坐標:2544074.34
3005,1080300648,2019/03/21 09:39:46,結案,PC,第一工務大隊,黃富美,修補變壞,安平區,鋪面,修補變壞,,安平區,經度:120.160329199936 緯度:23.003345293697X_97坐標:163923.41 Y_97坐標:2544900.05
3006,1080300647,2019/03/21 08:22:48,結案,PC,原宏營造有限公司,李侑珊,路樹修剪及運棄(疏剪),新營區,行道樹,路樹修剪及運棄(疏剪),108.03.21,民治路,經度:120.315998489556 緯度:23.3110576326754X_97坐標:180042 Y_97坐標:2578893.38
3007,1080300646,2019/03/21 08:15:14,結案,PC,第三工務大隊,王培維,路面破(龜)裂,山上區,鋪面,路面破(龜)裂,,山上區平陽里南180路面改善工程,經度:120.371956039606 緯度:23.0816584479644X_97坐標:185655.68 Y_97坐標:2553463.71
3008,1080300645,2019/03/20 22:24:09,結案,PC,原宏營造有限公司,李坤展,廣告物影響景觀,新營區,路權維護,廣告物影響景觀,172線21K+100,172線21K+100,經度:120.324601305068 緯度:23.3201283973784X_97坐標:180926.59 Y_97坐標:2579893.77
3009,1080300644,2019/03/20 14:36:52,結案,PC,第一工務大隊,杜昆鴻,凹陷,安平區,步道,凹陷,,港濱歷史公園等公園,經度:120.161689497662 緯度:22.9949516532007X_97坐標:164057.55 Y_97坐標:2543969.73
3010,1080300643,2019/03/19 18:45:19,結案,PC,旭晟實業有限公司,吳雅琪,路燈正常,安平區,路燈,路燈正常,,南園街127巷106弄17號,經度:120.22948609508 緯度:23.0091641770079X_97坐標:171016.54 Y_97坐標:2545505.5
3011,1080300642,2019/03/19 18:37:38,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,安平區,照明異常,路燈維修,,安億路(慶平路口)東側,經度:120.163746083602 緯度:22.9949693860991X_97坐標:164268.41 Y_97坐標:2543970.49
3012,1080300640,2019/03/19 18:30:29,結案,PC,旭晟實業有限公司,吳雅琪,路燈正常,安平區,路燈,路燈正常,,華平路安全島路.健康二街.國平路,經度:120.173808851831 緯度:22.990895979319X_97坐標:165297.54 Y_97坐標:2543513.55
3013,1080300639,2019/03/19 18:26:57,結案,PC,旭晟實業有限公司,吳雅琪,路燈正常,安平區,路燈,路燈正常,,國平路(健康路三段往北),經度:120.170096893081 緯度:22.9844224137838X_97坐標:164912.91 Y_97坐標:2542798.81
3014,1080300638,2019/03/19 18:24:22,結案,PC,旭晟實業有限公司,吳雅琪,路燈正常,安平區,路燈,路燈正常,,府平路(華平路口-健康三街口),經度:120.169028400314 緯度:22.9917303712972X_97坐標:164807.94 Y_97坐標:2543608.72
3015,1080300637,2019/03/19 18:15:33,結案,PC,旭晟實業有限公司,吳雅琪,路燈正常,中西區,路燈,路燈正常,,中華西路二段3號至63號前，安全島雙燈4支器具換新,經度:120.186403035234 緯度:22.9866514426769X_97坐標:166586.17 Y_97坐標:2543036.29
3016,1080300636,2019/03/19 18:10:38,結案,PC,旭晟實業有限公司,吳雅琪,路燈正常,東區,路燈,路燈正常,,富農街1段138巷9號,經度:120.234897358617 緯度:22.9808317712114X_97坐標:171554.89 Y_97坐標:2542365.07
3017,1080300635,2019/03/19 18:07:05,結案,PC,旭晟實業有限公司,吳雅琪,路燈正常,東區,路燈,路燈正常,,德昌路98號,經度:120.237652630278 緯度:22.9681802742773X_97坐標:171830.12 Y_97坐標:2540962.58
3018,1080300634,2019/03/19 18:00:19,結案,PC,旭晟實業有限公司,吳雅琪,路燈正常,安南區,路燈,路燈正常,,州南路63號,經度:120.21565972846 緯度:23.0571721338671X_97坐標:169627.65 Y_97坐標:2550829.45
3019,1080300633,2019/03/19 17:57:33,結案,PC,旭晟實業有限公司,吳雅琪,路燈正常,安南區,路燈,路燈正常,,安通路五段交叉口與義吉街,經度:120.215320362461 緯度:23.030654929129X_97坐標:169577.13 Y_97坐標:2547893.1
3020,1080300632,2019/03/19 17:48:26,結案,PC,旭晟實業有限公司,吳雅琪,路燈正常,安南區,路燈,路燈正常,,州南七街與州南十街交叉,經度:120.214659320552 緯度:23.0595058670577X_97坐標:169526.52 Y_97坐標:2551088.44
3021,1080300631,2019/03/19 17:41:15,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,南區,照明異常,路燈維修,,永成路三段360號,經度:120.195468633769 緯度:22.9681177674075X_97坐標:167504.41 Y_97坐標:2540978.74
3022,1080300630,2019/03/19 17:31:08,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,東區,照明異常,路燈維修,,東區崇德四街5巷16-2,經度:120.224860968166 緯度:22.9777084968574X_97坐標:170524 Y_97坐標:2542024.6
3023,1080300629,2019/03/19 17:28:07,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,東區,照明異常,路燈維修,,東區立德十一路81巷14號,經度:120.215488050274 緯度:22.9788045191346X_97坐標:169563.59 Y_97坐標:2542151.08
3024,1080300628,2019/03/19 17:25:47,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,中西區,照明異常,路燈維修,,中西區頂美三街58號，不亮,經度:120.186155375049 緯度:23.0010085821107X_97坐標:166569.6 Y_97坐標:2544626.35
3025,1080300627,2019/03/19 17:23:58,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,中西區,照明異常,路燈維修,,中西區郡西路88號旁,經度:120.194517101326 緯度:22.9899391365701X_97坐標:167420.1 Y_97坐標:2543395.78
3026,1080300626,2019/03/19 17:19:52,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,北區,照明異常,路燈維修,,防汛道路編號6200,經度:120.226079819214 緯度:23.0110685482016X_97坐標:170668.47 Y_97坐標:2545718.23
3027,1080300624,2019/03/19 16:28:44,結案,PC,原宏營造有限公司,李侑珊,暗溝垃圾污泥清理及運棄,新營區,排水溝,暗溝垃圾污泥清理及運棄,108.03.19,歌友會.丙梯青創園區,經度:120.313928375907 緯度:23.3096724243697X_97坐標:179829.54 Y_97坐標:2578740.98
3028,1080300623,2019/03/19 16:14:42,結案,PC,原宏營造有限公司,李侑珊,水池清潔,新營區,水池,水池清潔,108.03.18,景觀湖旁,經度:120.314263144239 緯度:23.3094612341299X_97坐標:179863.67 Y_97坐標:2578717.43
3029,1080300622,2019/03/19 10:45:43,結案,PC,公園管理科二股,林港竣,路燈增設,山上區,照明不足,路燈增設,,臺南市山上區南洲里,經度:120.348280522245 緯度:23.0995395519039X_97坐標:183238.84 Y_97坐標:2555454.47
3030,1080300621,2019/03/19 10:33:54,結案,PC,公園管理科二股,林港竣,路燈增設,山上區,照明不足,路燈增設,,臺南市山上區玉峰里,經度:120.39213019852 緯度:23.0930834718277X_97坐標:187727.88 Y_97坐標:2554720.16
3031,1080300620,2019/03/19 09:52:54,結案,PC,公園管理科二股,林港竣,路燈增設,新化區,照明不足,路燈增設,,臺南市新化區羊林里,經度:120.361443622196 緯度:23.0625510664272X_97坐標:184569.39 Y_97坐標:2551352.45
3032,1080300619,2019/03/19 09:46:25,結案,PC,公園管理科二股,林港竣,路燈增設,新化區,照明不足,路燈增設,,臺南市新化區全興里,經度:120.291243048834 緯度:23.0226523350305X_97坐標:177354.55 Y_97坐標:2546967.22
3033,1080300618,2019/03/19 09:39:33,結案,PC,公園管理科二股,林港竣,路燈增設,新化區,照明不足,路燈增設,,臺南市新化區全興里,經度:120.299889584878 緯度:23.0227190845558X_97坐標:178240.86 Y_97坐標:2546970.35
3034,1080300617,2019/03/19 09:33:46,結案,PC,公園管理科二股,林港竣,路燈增設,新化區,照明不足,路燈增設,,臺南市新化區豐榮里,經度:120.299453462353 緯度:23.0359390395292X_97坐標:178203.16 Y_97坐標:2548434.53
3035,1080300616,2019/03/19 09:28:02,結案,PC,公園管理科二股,林港竣,路燈增設,新化區,照明不足,路燈增設,,臺南市新化區大坑里綠谷西拉雅附近,經度:120.369965965297 緯度:23.0160134261978X_97坐標:185420.49 Y_97坐標:2546195.17
3036,1080300614,2019/03/18 22:49:33,結案,PC,原宏營造有限公司,李坤展,路面坑洞,白河區,鋪面,路面坑洞,172線26K+100、32K+900、42K+900,172線26K+100、32K+900、42K+900,經度:120.420890286671 緯度:23.3467021711944X_97坐標:190786.15 Y_97坐標:2582793.91
3037,1080300613,2019/03/18 17:39:00,結案,PC,公園管理科二股,李亭葳,水池清潔,永康區,水池,水池清潔,2018/03/01,永康公園,經度:120.24281810961 緯度:120.242586739832X_97坐標:292554.82 Y_97坐標:13375304.67
3038,1080300612,2019/03/18 15:52:12,結案,PC,騏明實業有限公司,李文義,路燈維修,南區,照明異常,路燈維修,,夏林路147號旁巷口 自備桿,經度:120.1953245645 緯度:22.9805432349656X_97坐標:167497.18 Y_97坐標:2542354.82
3039,1080300611,2019/03/18 15:49:06,結案,PC,騏明實業有限公司,李文義,路燈維修,安平區,照明異常,路燈維修,,同平路(安北路以南第3.6盞),經度:120.152336209355 緯度:22.9993487272737X_97坐標:163101.43 Y_97坐標:2544462.18
3040,1080300610,2019/03/18 15:46:58,結案,PC,騏明實業有限公司,李文義,路燈維修,安平區,照明異常,路燈維修,,同平路(世平路以西第一盞),經度:120.15199288324 緯度:22.9937551220032X_97坐標:163062.65 Y_97坐標:2543842.94
3041,1080300609,2019/03/18 15:42:37,結案,PC,騏明實業有限公司,李文義,路燈維修,安平區,照明異常,路燈維修,,世平路(世平五街以南第一盞),經度:120.151134432807 緯度:22.9973003268326X_97坐標:162976.91 Y_97坐標:2544236.05
3042,1080300608,2019/03/18 15:40:45,結案,PC,騏明實業有限公司,李文義,路燈維修,安平區,照明異常,路燈維修,,大平路漁港港邊1.2.5.8.10支,經度:120.153977006894 緯度:22.9996375218368X_97坐標:163269.83 Y_97坐標:2544493.19
3043,1080300607,2019/03/18 15:37:32,結案,PC,第二工務大隊,李姵芳,路容垃圾及散落物,六甲區,路面狀況,路容垃圾及散落物,南318(二鎮里及南?里路段)(甲方指定地點),南318(二鎮里及南?里路段)(甲方指定地點),經度:120.319471885084 緯度:23.2186677540637X_97坐標:180349.26 Y_97坐標:2568660.26
3044,1080300606,2019/03/18 15:21:18,結案,PC,騏明實業有限公司,李文義,路燈維修,安平區,照明異常,路燈維修,,漁光路(安北路以南第二盞)(世平一街55號)*3盞 (觀夕平台)*1,經度:120.146209238367 緯度:22.9915947723879X_97坐標:162468.29 Y_97坐標:2543607.14
3045,1080300605,2019/03/18 15:03:00,結案,PC,源德電業工程行,源德電業工程行,安全處理,安平區,照明,安全處理,,億載公園,經度:120.159601704992 緯度:22.989007385799X_97坐標:163839.73 Y_97坐標:2543312.68
3046,1080300604,2019/03/18 14:55:41,結案,PC,第二工務大隊,李姵芳,邊溝覆土及雜草清除,後壁區,排水溝,邊溝覆土及雜草清除,市道172甲1K+000~6K+025,市道172甲1K+000~6K+025,經度:120.371343207981 緯度:23.3633566402159X_97坐標:185727.86 Y_97坐標:2584659.43
3047,1080300603,2019/03/18 14:44:24,結案,PC,公園管理科一股,林忠毅,調整定時器,東區,照明,調整定時器,,本局管轄公園,經度:120.221841474375 緯度:22.973698659265X_97坐標:170212.04 Y_97坐標:2541582.19
3048,1080300599,2019/03/18 14:29:59,結案,PC,騏明實業有限公司,李文義,路燈維修,安平區,照明異常,路燈維修,,安北路(同平路以西)第一盞,經度:120.152411829032 緯度:22.9994384391173X_97坐標:163109.24 Y_97坐標:2544472.07
3049,1080300598,2019/03/18 14:29:54,結案,PC,公園管理科一股,林忠毅,安全處理,安南區,照明,安全處理,,安西一街人行步道,經度:120.20761761619 緯度:23.0310213605743X_97坐標:168787.85 Y_97坐標:2547937.93
3050,1080300597,2019/03/18 14:23:25,結案,PC,騏明實業有限公司,李文義,路燈維修,安平區,照明異常,路燈維修,,"安北路(城平路以西""東)",經度:120.14829001143 緯度:22.9977142558234X_97坐標:162685.56 Y_97坐標:2544283.58
3051,1080300596,2019/03/18 14:21:17,結案,PC,公園管理科一股,林忠毅,增設,安南區,照明,增設,,鳳凰公園,經度:120.198468122872 緯度:23.0425242926409X_97坐標:167857.04 Y_97坐標:2549216.88
3052,1080300595,2019/03/18 14:12:22,結案,PC,騏明實業有限公司,李文義,路燈維修,安平區,照明異常,路燈維修,,城平路(同平路以北第二盞)(世平街以南第三盞)(世平五街以南第五盞)(安北路以南第一、四盞),經度:120.146617787896 緯度:22.9948737958672X_97坐標:162512.29 Y_97坐標:2543970.02
3053,1080300594,2019/03/18 13:44:27,結案,PC,源德電業工程行,源德電業工程行,安全處理,南區,照明,安全處理,,田寮育樂公園,經度:120.194119072022 緯度:22.9761425940954X_97坐標:167370.9 Y_97坐標:2541868.17
3054,1080300593,2019/03/18 12:20:39,結案,PC,源德電業工程行,源德電業工程行,汰換,南區,照明,汰換,,萬年公園,經度:120.1806312159 緯度:22.9335646894339X_97坐標:165961.59 Y_97坐標:2537160.74
3055,1080300590,2019/03/18 12:14:44,結案,PC,源德電業工程行,源德電業工程行,汰換,北區,照明,汰換,,小東公園,經度:120.225365030642 緯度:23.0014191339195X_97坐標:170589.55 Y_97坐標:2544650.04
3056,1080300589,2019/03/18 12:12:48,結案,PC,源德電業工程行,源德電業工程行,安全處理,南區,照明,安全處理,,機場路三角綠帶,經度:120.216724051174 緯度:22.9609427045742X_97坐標:169679.77 Y_97坐標:2540172.39
3057,1080300588,2019/03/18 12:10:15,結案,PC,公園管理科一股,林忠毅,汰換,南區,照明,汰換,,平安情社區公園,經度:120.178753571716 緯度:22.9425185010708X_97坐標:165774.54 Y_97坐標:2538153.36
3058,1080300587,2019/03/18 12:08:02,結案,PC,源德電業工程行,源德電業工程行,增設,北區,照明,增設,,連雅堂紀念公園,經度:120.19887126176 緯度:23.0029011086196X_97坐標:167874.36 Y_97坐標:2544828.75
3059,1080300586,2019/03/18 12:06:30,結案,PC,源德電業工程行,源德電業工程行,維修,南區,照明,維修,,竹溪街人行步道,經度:120.21006404027 緯度:22.9800474908568X_97坐標:169008.18 Y_97坐標:2542291.71
3060,1080300585,2019/03/18 12:04:12,結案,PC,公園管理科一股,林忠毅,增設,安平區,照明,增設,,華平公園,經度:120.172276837436 緯度:22.9949317455107X_97坐標:165142.99 Y_97坐標:2543961.36
3061,1080300584,2019/03/18 12:02:44,結案,PC,第二工務大隊,李姵芳,邊溝覆土及雜草清除,白河區,排水溝,邊溝覆土及雜草清除,市道172乙線,市道172乙線,經度:120.482357724919 緯度:23.3351553013577X_97坐標:197066.73 Y_97坐標:2581491.36
3062,1080300583,2019/03/18 12:02:31,結案,PC,弘鋅營造有限公司,楊畯驛,路面破(龜)裂,白河區,鋪面,路面破(龜)裂,,白河區庄內里仁德街道路改善工程,經度:120.423732199361 緯度:23.3542184087761X_97坐標:191080.06 Y_97坐標:2583625.11
3063,1080300582,2019/03/18 12:02:31,結案,PC,源德電業工程行,源德電業工程行,汰換,中西區,照明,汰換,,海安路二段346號前,經度:120.198604231337 緯度:22.9998036915121X_97坐標:167845.11 Y_97坐標:2544485.89
3064,1080300581,2019/03/18 12:00:08,結案,PC,弘鋅營造有限公司,楊畯驛,路面破(龜)裂,白河區,鋪面,路面破(龜)裂,,白河區六溪里南97線6.6k~7.3k道路改善工程,經度:120.466278650843 緯度:23.3096237342944X_97坐標:195412.05 Y_97坐標:2578669.95
3065,1080300580,2019/03/18 11:57:49,結案,PC,公園管理科一股,林忠毅,汰換,安平區,照明,汰換,,國勝路95號前公園,經度:120.159857353643 緯度:23.001962457051X_97坐標:163874.16 Y_97坐標:2544747.19
3066,1080300579,2019/03/18 11:57:04,結案,PC,弘鋅營造有限公司,楊畯驛,路面破(龜)裂,後壁區,鋪面,路面破(龜)裂,,後壁區嘉民里143號之3宅前路面改善工程,經度:118.755609943245 緯度:0.000150295522173653X_97坐標:116.71 Y_97坐標:16.63
3067,1080300578,2019/03/18 11:53:40,結案,PC,弘鋅營造有限公司,楊畯驛,路面破(龜)裂,柳營區,鋪面,路面破(龜)裂,,柳營區南110線(果毅排水-八號橋路段路)道路改善工程,經度:136.43996631054 緯度:22.4994634430469X_97坐標:1852230.06 Y_97坐標:2572893.25
3068,1080300576,2019/03/18 11:51:13,結案,PC,第二工務大隊,李姵芳,邊溝覆土及雜草清除,白河區,排水溝,邊溝覆土及雜草清除,市道172線24K+338~43K+997,市道172線24K+338~43K+997,經度:120.450693826921 緯度:23.350167840736X_97坐標:193835.08 Y_97坐標:2583165.81
3069,1080300575,2019/03/18 11:51:11,結案,PC,弘鋅營造有限公司,楊畯驛,路面坑洞,柳營區,鋪面,路面坑洞,,柳營區篤農里多功能活動中心前庄內道路改善工程,經度:136.465944218156 緯度:22.5309084137092X_97坐標:1854593.48 Y_97坐標:2576756.74
3070,1080300573,2019/03/18 11:45:39,結案,PC,弘鋅營造有限公司,楊畯驛,路面破(龜)裂,東山區,鋪面,路面破(龜)裂,,東山區東原里南104線(東原高幹162)道路改善工程,經度:120.451594519797 緯度:23.2718167776752X_97坐標:193894.31 Y_97坐標:2574488.8
3071,1080300572,2019/03/18 11:42:43,結案,PC,弘鋅營造有限公司,楊畯驛,路面破(龜)裂,東山區,鋪面,路面破(龜)裂,,東山區東原里南104線(東原高幹153~154)道路改善工程,經度:120.447891164761 緯度:23.2691293394585X_97坐標:193514.29 Y_97坐標:2574192.63
3072,1080300571,2019/03/18 11:40:49,結案,PC,源德電業工程行,源德電業工程行,安全處理,北區,照明,安全處理,,海安路二段(公6停車場),經度:120.199872643937 緯度:23.0029031910827X_97坐標:167977.02 Y_97坐標:2544828.42
3073,1080300570,2019/03/18 11:38:40,結案,PC,源德電業工程行,源德電業工程行,安全處理,中西區,照明,安全處理,,湯德章紀念公園,經度:120.205038962075 緯度:22.9926333234631X_97坐標:168500.49 Y_97坐標:2543688.25
3074,1080300569,2019/03/18 11:36:19,結案,PC,公園管理科一股,林忠毅,巡檢,安平區,照明,巡檢,,永華路二段人行步道,經度:120.184841880778 緯度:22.9892101380036X_97坐標:166427.68 Y_97坐標:2543320.53
3075,1080300568,2019/03/18 11:30:54,結案,PC,弘鋅營造有限公司,楊畯驛,路面破(龜)裂,東山區,鋪面,路面破(龜)裂,,東山區科里里南99線3K+250(東原高幹51~56-2)道路改善工程,經度:120.416663692155 緯度:23.3013827607243X_97坐標:190333.74 Y_97坐標:2577776.91
3076,1080300566,2019/03/18 10:38:05,結案,PC,源德電業工程行,源德電業工程行,增設,東區,照明,增設,,龍山段公E7,經度:120.21875203486 緯度:22.9835325841162X_97坐標:169901.05 Y_97坐標:2542672.88
3077,1080300565,2019/03/18 10:35:16,結案,PC,公園管理科一股,林忠毅,汰換,東區,照明,汰換,,裕聖公園,經度:120.246203675485 緯度:22.981445731764X_97坐標:172714.51 Y_97坐標:2542427.06
3078,1080300564,2019/03/18 10:34:00,結案,PC,第二工務大隊,李姵芳,邊溝覆土及雜草清除,楠西區,排水溝,邊溝覆土及雜草清除,市道175線(全),市道175線(全),經度:120.501935259327 緯度:23.3286702227673X_97坐標:199066.26 Y_97坐標:2580766.17
3079,1080300562,2019/03/18 10:24:21,結案,PC,源德電業工程行,源德電業工程行,汰換,東區,照明,汰換,,裕敬公園,經度:120.243795642105 緯度:22.9791529586533X_97坐標:172466.3 Y_97坐標:2542174.43
3080,1080300561,2019/03/18 10:19:16,結案,PC,源德電業工程行,源德電業工程行,汰換,東區,照明,汰換,,東和東興公園,經度:120.224843067906 緯度:22.9981914588293X_97坐標:170534.15 Y_97坐標:2544292.89
3081,1080300560,2019/03/18 09:05:04,結案,PC,第一工務大隊,郭珮熏,汰換地墊,南區,地墊,汰換地墊,,南區文南公園等公園,經度:120.187716774304 緯度:22.9837856116019X_97坐標:166719.11 Y_97坐標:2542718.18
